timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577936702674,282,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-1,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,282,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,60
1577936702673,282,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-1,,true,,815,1,1,null,,282,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,60
1577936702958,258,Modify Password,200,,User Infomation Manage Thread Group(个人信息管理) 1-1,text,true,,544,1,1,http://152.136.173.30:8080/customer/change-password,,258,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936702958,258,Modify Password,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-1,,true,,544,1,1,null,,258,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,0
1577936703217,46,Modify User Info,200,,User Infomation Manage Thread Group(个人信息管理) 1-1,text,true,,544,1,1,http://152.136.173.30:8080/customer/save-user-info,,46,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936703217,46,Modify User Infomation,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-1,,true,,544,1,1,null,,46,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,0
1577936703264,389,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-1,text,true,,817,1,1,http://152.136.173.30:8080/customer/login,,389,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577936703264,389,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-1,,true,,817,1,1,null,,389,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,31
1577936703655,230,Modify Password,200,,User Infomation Manage Thread Group(个人信息管理) 1-1,text,true,,544,1,1,http://152.136.173.30:8080/customer/change-password,,230,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936703654,230,Modify Password,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-1,,true,,544,1,1,null,,230,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,0
