timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577935965717,292,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,292,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,119
1577935965716,292,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,,true,,815,1,1,null,,292,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,45,119
1577935966055,44,Read Stadium Message,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,795,1,1,http://152.136.173.30:8080/stadium/message?id=6&customerId=537,,44,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966100,44,Get Stadium Idle Time,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,562,1,1,http://152.136.173.30:8080/booking/get-empty-time?stadiumId=6&daysAfterToday=1&customerId=537,,44,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966144,46,Get Stadium Items,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,2384,1,1,http://152.136.173.30:8080/stadium/items?customerId=537,,46,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966055,134,Stadium Booking,200,"Number of samples in transaction : 3, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,,true,,3741,1,1,null,,134,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,0
1577935966190,266,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,817,1,1,http://152.136.173.30:8080/customer/login,,266,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577935966190,266,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,,true,,817,1,1,null,,266,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577935966456,77,Read Stadium Message,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,777,1,1,http://152.136.173.30:8080/stadium/message?id=4&customerId=538,,76,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966533,45,Get Stadium Idle Time,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,562,1,1,http://152.136.173.30:8080/booking/get-empty-time?stadiumId=4&daysAfterToday=2&customerId=538,,45,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966579,45,Get Stadium Items,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,2384,1,1,http://152.136.173.30:8080/stadium/items?customerId=538,,44,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577935966456,167,Stadium Booking,200,"Number of samples in transaction : 3, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,,true,,3723,1,1,null,,165,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,0
1577935966625,224,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,text,true,,800,2,2,http://152.136.173.30:8080/customer/login,,224,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577935966625,224,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-10,,true,,800,2,2,null,,224,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,36
