timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577934394375,401,Login,200,,Read News Thread Group(获取新闻) 1-20,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,401,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,246
1577934394779,46,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-20,text,true,,554,1,1,http://152.136.173.30:8080/news/get-news-count?userId=537,,46,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934394826,52,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-20,text,true,,3532,2,2,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=537,,52,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934394878,134,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-20,text,true,,2039,2,2,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=537,,134,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934394375,633,Read News,200,"Number of samples in transaction : 4, number of failing samples : 0",Read News Thread Group(获取新闻) 1-20,,true,,6940,2,2,null,,633,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,4,246
1577934394878,186,Login,200,,Read News Thread Group(获取新闻) 1-19,text,true,,817,2,2,http://152.136.173.30:8080/customer/login,,185,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,38
1577934395066,67,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-19,text,true,,554,2,2,http://152.136.173.30:8080/news/get-news-count?userId=538,,65,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934395012,205,Login,200,,Read News Thread Group(获取新闻) 1-20,text,true,,800,2,2,http://152.136.173.30:8080/customer/login,,204,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,43
1577934395134,88,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-19,text,true,,3532,2,2,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=538,,88,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934395218,45,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-20,text,true,,554,2,2,http://152.136.173.30:8080/news/get-news-count?userId=539,,44,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934395224,51,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-19,text,true,,2039,2,2,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=538,,51,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934394877,392,Read News,200,"Number of samples in transaction : 4, number of failing samples : 0",Read News Thread Group(获取新闻) 1-19,,true,,6942,2,2,null,,389,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,8,38
1577934395263,61,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-20,text,true,,3532,2,2,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=539,,59,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
