timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577933406201,1303,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-192,text,true,,815,35,35,http://152.136.173.30:8080/customer/login,,1303,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,33
1577933406201,1303,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-192,,true,,815,35,35,null,,1303,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,33
1577933406207,1419,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-193,text,true,,817,37,37,http://152.136.173.30:8080/customer/login,,1419,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933406207,1419,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-193,,true,,817,37,37,null,,1419,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,10,31
1577933406238,1400,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-198,text,true,,801,37,37,http://152.136.173.30:8080/customer/login,,1400,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406238,1400,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-198,,true,,801,37,37,null,,1400,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,37
1577933406248,1411,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-200,text,true,,812,38,38,http://152.136.173.30:8080/customer/login,,1411,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406247,1411,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-200,,true,,812,38,38,null,,1411,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,8,37
1577933406243,1472,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-199,text,true,,800,39,39,http://152.136.173.30:8080/customer/login,,1472,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406243,1472,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-199,,true,,800,39,39,null,,1472,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,37
1577933406212,1557,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-194,text,true,,800,40,40,http://152.136.173.30:8080/customer/login,,1557,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,30
1577933406218,1552,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-195,text,true,,816,40,40,http://152.136.173.30:8080/customer/login,,1552,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577933406212,1557,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-194,,true,,800,40,40,null,,1557,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,30
1577933406218,1552,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-195,,true,,816,40,40,null,,1552,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,32
1577933406225,1569,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-196,text,true,,806,40,40,http://152.136.173.30:8080/customer/login,,1569,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577933406225,1569,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-196,,true,,806,40,40,null,,1569,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,32
1577933406250,1586,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-191,text,true,,809,41,41,http://152.136.173.30:8080/customer/login,,1586,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406250,1586,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-191,,true,,809,41,41,null,,1586,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,37
1577933407509,353,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-192,text,true,,2384,42,42,http://152.136.173.30:8080/stadium/items?customerId=537,,353,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933406230,1632,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-197,text,true,,809,42,42,http://152.136.173.30:8080/customer/login,,1450,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406230,1632,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-197,,true,,809,42,42,null,,1450,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,37
1577933407636,287,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-193,text,true,,2384,43,43,http://152.136.173.30:8080/stadium/items?customerId=538,,287,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933406402,1687,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-188,text,true,,801,46,46,http://152.136.173.30:8080/customer/login,,1687,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577933406401,1687,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-188,,true,,801,46,46,null,,1687,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,36
1577933406300,1852,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-190,text,true,,811,48,48,http://152.136.173.30:8080/customer/login,,1851,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,38
1577933406300,1852,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-190,,true,,811,48,48,null,,1851,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,38
1577933407644,566,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-198,text,true,,2384,49,49,http://152.136.173.30:8080/stadium/items?customerId=543,,566,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933406352,2096,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-189,text,true,,815,53,53,http://152.136.173.30:8080/customer/login,,2095,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577933406352,2096,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-189,,true,,815,53,53,null,,2095,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,37
1577933406452,2262,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-187,text,true,,809,59,59,http://152.136.173.30:8080/customer/login,,2262,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933406451,2262,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-187,,true,,809,59,59,null,,2262,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,31
1577933406700,2115,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-182,text,true,,809,61,61,http://152.136.173.30:8080/customer/login,,2115,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577933406700,2115,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-182,,true,,809,61,61,null,,2115,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,32
1577933407666,1200,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-200,text,true,,2384,62,62,http://152.136.173.30:8080/stadium/items?customerId=546,,1200,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933406549,2525,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-185,text,true,,802,66,66,http://152.136.173.30:8080/customer/login,,2524,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933406548,2525,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-185,,true,,802,66,66,null,,2524,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,31
1577933406653,2693,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-183,text,true,,802,71,71,http://152.136.173.30:8080/customer/login,,2693,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,39
1577933406653,2693,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-183,,true,,802,71,71,null,,2693,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,39
1577933406600,3005,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-184,text,true,,821,77,77,http://152.136.173.30:8080/customer/login,,3005,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933406599,3005,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-184,,true,,821,77,77,null,,3005,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,31
1577933406850,3050,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-179,text,true,,799,83,83,http://152.136.173.30:8080/customer/login,,3048,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577933406849,3050,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-179,,true,,799,83,83,null,,3048,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,36
1577933406750,3157,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-181,text,true,,803,83,83,http://152.136.173.30:8080/customer/login,,3157,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933406750,3157,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-181,,true,,803,83,83,null,,3157,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,31
1577933408092,1828,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-188,text,true,,2384,83,83,http://152.136.173.30:8080/stadium/items?customerId=552,,1828,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933406502,3448,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-186,text,true,,819,83,83,http://152.136.173.30:8080/customer/login,,3447,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,30
