timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577934881448,269,Login,200,,Read News Thread Group(获取新闻) 1-1,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,265,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,113
1577934881720,82,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-1,text,true,,554,1,1,http://152.136.173.30:8080/news/get-news-count?userId=537,,82,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934881803,58,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-1,text,true,,3532,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=537,,58,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934881871,48,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-1,text,true,,2039,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=537,,48,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934881447,457,Read News,200,"Number of samples in transaction : 4, number of failing samples : 0",Read News Thread Group(获取新闻) 1-1,,true,,6940,1,1,null,,453,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,15,113
1577934881919,293,Login,200,,Read News Thread Group(获取新闻) 1-1,text,true,,817,1,1,http://152.136.173.30:8080/customer/login,,293,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,38
1577934882214,78,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-1,text,true,,554,1,1,http://152.136.173.30:8080/news/get-news-count?userId=538,,77,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934882293,59,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-1,text,true,,3532,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=538,,54,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934882353,59,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-1,text,true,,2039,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=538,,59,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934881919,489,Read News,200,"Number of samples in transaction : 4, number of failing samples : 0",Read News Thread Group(获取新闻) 1-1,,true,,6942,1,1,null,,483,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,4,38
1577934882412,197,Login,200,,Read News Thread Group(获取新闻) 1-1,text,true,,800,1,1,http://152.136.173.30:8080/customer/login,,197,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,46
1577934882610,46,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-1,text,true,,554,1,1,http://152.136.173.30:8080/news/get-news-count?userId=539,,46,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934882657,328,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-1,text,true,,3532,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=539,,289,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934882985,55,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-1,text,true,,2039,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=539,,55,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934882412,626,Read News,200,"Number of samples in transaction : 4, number of failing samples : 0",Read News Thread Group(获取新闻) 1-1,,true,,6925,1,1,null,,587,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,46
1577934883041,442,Login,200,,Read News Thread Group(获取新闻) 1-1,text,true,,816,1,1,http://152.136.173.30:8080/customer/login,,441,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,269
1577934883483,55,GetNewsCount,200,,Read News Thread Group(获取新闻) 1-1,text,true,,554,1,1,http://152.136.173.30:8080/news/get-news-count?userId=540,,55,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934883539,119,GetNewsList(10),200,,Read News Thread Group(获取新闻) 1-1,text,true,,3532,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=10&userId=540,,118,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577934883659,59,GetNewsList(5),200,,Read News Thread Group(获取新闻) 1-1,text,true,,2039,1,1,http://152.136.173.30:8080/news/get-news-list?offset=0&limit=5&userId=540,,59,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
