timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577933610110,172,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,171,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577933610109,172,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,,true,,815,1,1,null,,171,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,4,32
1577933610285,44,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,text,true,,2384,2,2,http://152.136.173.30:8080/stadium/items?customerId=537,,43,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933610329,41,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,text,true,,795,2,2,http://152.136.173.30:8080/stadium/message?id=6&customerId=537,,41,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933610370,58,readStadiumsMsg-129,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,text,true,,542,2,2,http://152.136.173.30:8080/comment/get-by-user?stadiumId=4&customerId=537,,57,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933610285,143,Read Stadium Msg,200,"Number of samples in transaction : 3, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-50,,true,,3721,2,2,null,,141,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933610315,173,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-49,text,true,,817,2,2,http://152.136.173.30:8080/customer/login,,173,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933610314,173,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-49,,true,,817,2,2,null,,173,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,31
1577933610492,60,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-49,text,true,,2384,3,3,http://152.136.173.30:8080/stadium/items?customerId=538,,60,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933610553,56,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-49,text,true,,765,3,3,http://152.136.173.30:8080/stadium/message?id=3&customerId=538,,56,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
