timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577936264320,509,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,text,true,,815,7,7,http://152.136.173.30:8080/customer/login,,509,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,67
1577936264320,509,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,,true,,815,7,7,null,,509,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,67
1577936264349,487,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-98,text,true,,800,7,7,http://152.136.173.30:8080/customer/login,,487,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,39
1577936264349,487,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-98,,true,,800,7,7,null,,487,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,6,39
1577936264324,520,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-100,text,true,,817,7,7,http://152.136.173.30:8080/customer/login,,520,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,61
1577936264324,520,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-100,,true,,817,7,7,null,,520,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,61
1577936264829,61,Read Stadium Message,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,text,true,,804,8,8,http://152.136.173.30:8080/stadium/message?id=7&customerId=537,,61,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264846,74,Read Stadium Message,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-100,text,true,,749,8,8,http://152.136.173.30:8080/stadium/message?id=1&customerId=538,,73,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264841,85,Read Stadium Message,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-98,text,true,,749,8,8,http://152.136.173.30:8080/stadium/message?id=1&customerId=539,,85,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264892,80,Get Stadium Idle Time,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,text,true,,562,9,9,http://152.136.173.30:8080/booking/get-empty-time?stadiumId=7&daysAfterToday=1&customerId=537,,80,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264927,95,Get Stadium Idle Time,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-98,text,true,,562,9,9,http://152.136.173.30:8080/booking/get-empty-time?stadiumId=1&daysAfterToday=1&customerId=539,,95,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264924,98,Get Stadium Idle Time,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-100,text,true,,563,9,9,http://152.136.173.30:8080/booking/get-empty-time?stadiumId=1&daysAfterToday=0&customerId=538,,98,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264447,576,Login,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-97,text,true,,816,9,9,http://152.136.173.30:8080/customer/login,,576,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577936264447,576,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-97,,true,,816,9,9,null,,576,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,8,32
1577936264975,91,Get Stadium Items,200,,Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,text,true,,2384,10,10,http://152.136.173.30:8080/stadium/items?customerId=537,,91,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577936264829,232,Stadium Booking,200,"Number of samples in transaction : 3, number of failing samples : 0",Stadium Booking Thread Group(浏览场馆/预定场馆) 1-99,,true,,3750,10,10,null,,232,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,7,0
