timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577933248458,651,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,text,true,,816,10,10,http://152.136.173.30:8080/customer/login,,651,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,85
1577933248458,651,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,,true,,816,10,10,null,,651,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,85
1577933249112,94,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,text,true,,2384,11,11,http://152.136.173.30:8080/stadium/items?customerId=540,,94,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249206,116,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,text,true,,762,12,12,http://152.136.173.30:8080/stadium/message?id=5&customerId=540,,116,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933248355,968,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-100,text,true,,817,12,12,http://152.136.173.30:8080/customer/login,,968,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,193
1577933248355,968,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-98,text,true,,800,12,12,http://152.136.173.30:8080/customer/login,,968,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,191
1577933248347,975,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-99,text,true,,815,12,12,http://152.136.173.30:8080/customer/login,,975,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,201
1577933248346,975,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-99,,true,,815,12,12,null,,975,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,8,201
1577933248354,968,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-100,,true,,817,12,12,null,,968,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,7,193
1577933248354,968,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-98,,true,,800,12,12,null,,968,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,7,191
1577933249329,232,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-100,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=538,,232,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249330,231,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-98,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=539,,231,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249330,233,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-99,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=537,,233,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249325,238,readStadiumsMsg-129,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,text,true,,857,15,15,http://152.136.173.30:8080/comment/get-by-user?stadiumId=6&customerId=540,,238,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933248555,1005,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-96,text,true,,806,15,15,http://152.136.173.30:8080/customer/login,,1005,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577933248554,1005,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-96,,true,,806,15,15,null,,1005,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,32
1577933249112,448,Read Stadium Msg,200,"Number of samples in transaction : 3, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-97,,true,,4003,15,15,null,,448,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,5,0
1577933248656,907,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-95,text,true,,809,15,15,http://152.136.173.30:8080/customer/login,,907,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933248759,805,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-94,text,true,,801,15,15,http://152.136.173.30:8080/customer/login,,805,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577933248655,907,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-95,,true,,809,15,15,null,,907,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,31
1577933248759,805,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-94,,true,,801,15,15,null,,805,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,31
1577933248860,744,Login,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-93,text,true,,800,15,15,http://152.136.173.30:8080/customer/login,,744,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,73
1577933248860,744,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-93,,true,,800,15,15,null,,744,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,73
1577933249566,45,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-94,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=543,,45,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249565,51,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-99,text,true,,749,15,15,http://152.136.173.30:8080/stadium/message?id=1&customerId=537,,51,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249565,51,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-96,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=541,,51,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249566,50,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-95,text,true,,2384,15,15,http://152.136.173.30:8080/stadium/items?customerId=542,,50,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249565,51,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-98,text,true,,777,15,15,http://152.136.173.30:8080/stadium/message?id=4&customerId=539,,51,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249565,93,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-100,text,true,,749,16,16,http://152.136.173.30:8080/stadium/message?id=1&customerId=538,,93,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249617,84,readStadiumsMsg-128,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-95,text,true,,765,16,16,http://152.136.173.30:8080/stadium/message?id=3&customerId=542,,83,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
1577933249605,97,Get Stadium Items,200,,Read Stadium Msg Thread Group(浏览场馆/浏览评论) 1-93,text,true,,2384,16,16,http://152.136.173.30:8080/stadium/items?customerId=545,,97,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,0
