timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577937344741,2342,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-191,text,true,,813,56,56,http://152.136.173.30:8080/customer/login,,2342,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577937344741,2342,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-191,,true,,813,56,56,null,,2342,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,9,31
1577937344836,3049,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-189,text,true,,813,72,72,http://152.136.173.30:8080/customer/login,,3048,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577937344835,3049,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-189,,true,,813,72,72,null,,3048,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,12,32
1577937344745,3362,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-192,text,true,,815,77,77,http://152.136.173.30:8080/customer/login,,3362,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577937344744,3362,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-192,,true,,815,77,77,null,,3362,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,4,31
1577937344749,3745,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-193,text,true,,798,85,85,http://152.136.173.30:8080/customer/login,,3745,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577937344775,3718,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-199,text,true,,810,85,85,http://152.136.173.30:8080/customer/login,,3718,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577937344775,3718,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-199,,true,,810,85,85,null,,3718,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,8,36
1577937344749,3745,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-193,,true,,798,85,85,null,,3745,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,7,31
1577937344762,3731,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-196,text,true,,807,85,85,http://152.136.173.30:8080/customer/login,,3731,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577937344761,3731,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-196,,true,,807,85,85,null,,3731,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,9,36
1577937344987,3538,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-186,text,true,,817,85,85,http://152.136.173.30:8080/customer/login,,3538,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,31
1577937344986,3538,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-186,,true,,817,85,85,null,,3538,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,31
1577937344753,3839,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-194,text,true,,814,87,87,http://152.136.173.30:8080/customer/login,,3839,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,36
1577937344753,3839,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-194,,true,,814,87,87,null,,3839,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,36
1577937345035,4269,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-185,text,true,,800,101,101,http://152.136.173.30:8080/customer/login,,4267,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,66
1577937345035,4269,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-185,,true,,800,101,101,null,,4267,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,66
1577937344769,5163,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-198,text,true,,798,113,113,http://152.136.173.30:8080/customer/login,,5163,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,38
1577937344769,5163,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-198,,true,,798,113,113,null,,5163,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,38
1577937344779,5154,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-200,text,true,,807,113,113,http://152.136.173.30:8080/customer/login,,5154,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,39
1577937344936,4997,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-187,text,true,,807,113,113,http://152.136.173.30:8080/customer/login,,4997,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,32
1577937344779,5154,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",User Infomation Manage Thread Group(个人信息管理) 1-200,,true,,807,113,113,null,,5154,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,39
1577937344785,5149,Login,200,,User Infomation Manage Thread Group(个人信息管理) 1-190,text,true,,809,113,113,http://152.136.173.30:8080/customer/login,,5149,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
