timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1577935247793,186,Login,200,,Login Thread Group(登录) 1-10,text,true,,815,1,1,http://152.136.173.30:8080/customer/login,,186,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,42
1577935247792,186,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,815,1,1,null,,186,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,3,42
1577935247981,402,Login,200,,Login Thread Group(登录) 1-10,text,true,,817,1,1,http://152.136.173.30:8080/customer/login,,402,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,58
1577935247981,402,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,817,1,1,null,,402,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,0,58
1577935248384,251,Login,200,,Login Thread Group(登录) 1-10,text,true,,800,1,1,http://152.136.173.30:8080/customer/login,,250,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,33
1577935248384,251,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,800,1,1,null,,250,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,33
1577935248636,176,Login,200,,Login Thread Group(登录) 1-10,text,true,,816,2,2,http://152.136.173.30:8080/customer/login,,176,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,35
1577935248636,176,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,816,2,2,null,,176,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,35
1577935248793,231,Login,200,,Login Thread Group(登录) 1-9,text,true,,806,2,2,http://152.136.173.30:8080/customer/login,,230,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,33
1577935248793,231,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-9,,true,,806,2,2,null,,230,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,4,33
1577935248813,241,Login,200,,Login Thread Group(登录) 1-10,text,true,,809,2,2,http://152.136.173.30:8080/customer/login,,241,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577935248813,241,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,809,2,2,null,,241,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,2,37
1577935249028,266,Login,200,,Login Thread Group(登录) 1-9,text,true,,801,2,2,http://152.136.173.30:8080/customer/login,,266,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,34
1577935249028,266,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-9,,true,,801,2,2,null,,266,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,34
1577935249056,396,Login,200,,Login Thread Group(登录) 1-10,text,true,,800,2,2,http://152.136.173.30:8080/customer/login,,395,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,235
1577935249056,396,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,800,2,2,null,,395,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,0,235
1577935249295,226,Login,200,,Login Thread Group(登录) 1-9,text,true,,812,2,2,http://152.136.173.30:8080/customer/login,,226,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577935249295,226,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-9,,true,,812,2,2,null,,226,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,1,37
1577935249452,232,Login,200,,Login Thread Group(登录) 1-10,text,true,,809,2,2,http://152.136.173.30:8080/customer/login,,231,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577935249452,232,Login,200,"Number of samples in transaction : 1, number of failing samples : 0",Login Thread Group(登录) 1-10,,true,,809,2,2,null,,231,ISO-8859-1,1,0,JJAYCHENdeMacBook-Pro.local,0,37
1577935249523,213,Login,200,,Login Thread Group(登录) 1-9,text,true,,811,2,2,http://152.136.173.30:8080/customer/login,,212,UTF-8,1,0,JJAYCHENdeMacBook-Pro.local,0,48
